topic,group,author_id
For Today,0343,1
Martin JRM Mars,0343,1
2nd Battalion 9th Marines,0350,3
John Mellencamp,0350,2
John Ford,0350,3
Waterloo,0350,2
The Ballroom Blitz,0350,1
What a Wonderful World,0350,3
Student debt,0350,2
Cambodia,0350,2
Dianne Feinstein,0350,1
The Taliban Song (live),0350,6
High Valley,0350,1
Ruth,0350,1
Armor-piercing shot and shell,0350,5
Negotiations on Iran nuclear deal framework,0350,2
Refugee,0350,7
I Can Still Make Cheyenne,0350,1
It Won't Stop,0350,2
Counting Crows,0350,1
Rufus Wainwright,0350,2
The Gunfighter,0350,2
Thank You for Your Service,0350,9
Born to Fight,0350,1
Nazi salute,0350,1
Queen's Guard,0350,15
2014 American-led intervention in Iraq,0350,1
I'm So Ronery,0350,1
Made in America,0350,7
Ferguson,0350,18
Battle of Vienna,0350,1
Ron Swanson,0350,1
Pumped Up Kicks,0350,4
Jean-Luc Picard,0350,4
Sangin,0350,9
Bee Movie,0350,4
Martin,0350,4
Musket,0350,3
New Flemish Alliance,0350,1
Of Mice and Men,0350,2
"Nawzad, Afghanistan",0350,1
Kashmir,0350,4
Have You Forgotten?,0350,4
Van Morrison,0350,1
Third Age Total War,0350,1
Saturday Night Live,0350,63
JoJo's Bizarre Adventure,0350,1
Piggyback,0350,1
Robert Leckie,0350,4
Antifeminism,0350,5
Neretva,0350,1
Beagle,0350,1
Capitalism,0350,2
Bulletproofing,0350,11
Danger 5,0350,1
Third Age,0350,1
Jason Isbell,0350,2
Down Like Silver,0350,1
Bill de Blasio,0350,2
Stefan Molyneux,0350,8
PolitiFact.com,0350,1
.22 Long Rifle,0350,17
Carry On Wayward Son,0350,6
He-Man,0350,6
Video of U.S. Marines urinating on Taliban fighters,0350,6
Recherche Assistance Intervention Dissuasion,0350,3
Ashley Monroe,0350,1
Devil Went Down to Jamaica,0350,1
Guillermo Rodriguez,0350,6
Sunnyslope High School,0350,1
9-1-1,0350,5
Royal Marines Band Service,0350,3
Rebel yell,0350,2
George M. Cohan,0350,1
David Nail,0350,2
Battle of Neretva,0350,1
Fantasy Anime Comics Toys Space,0350,1
Cuckold,0350,1
Gold Star Mothers Club,0350,4
Spanish Legion,0350,6
1st Battalion 3rd Marines,0350,7
Chesty Puller,0350,10
Young Marines,0350,9
Camp Grayling,0350,6
Mark 46 torpedo,0350,6
VMA-211,0350,1
Oath Keepers,0350,5
State of Decay,0350,2
You've Lost That Lovin' Feeling,0350,1
HMM-764,0350,3
Stonewall Jackson,0350,3
M1918 Browning Automatic Rifle,0350,10
Days of Elijah,0350,4
Marina Del Rey,0350,1
Faggot,0350,1
K31,0350,1
1st Battalion 5th Marines,0350,10
John Kasich,0350,3
Schutzstaffel,0350,4
Foghat,0350,3
Cody Johnson,0350,3
Garland,0350,2
Battle of Peking,0350,2
Continental Marines,0350,1
Jyllands-Posten Muhammad cartoons controversy,0350,2
Poncho liner,0350,7
Twista,0350,2
Soviet Union,0350,3
Hurt Somebody,0350,1
Slow Ride,0350,4
Brand New Girlfriend,0350,1
Occupy Wall Street,0350,3
Intruders,0350,1
Propaganda in North Korea,0350,3
The Joy of Painting,0350,2
Steve Earle,0350,5
Bass fishing,0350,22
A Great Big World,0350,3
Kevin Sites,0350,4
Drunk History,0350,3
Spear,0350,2
Marina del Rey,0350,1
Bad Romance,0350,4
Duct tape,0350,3
Goosefish,0350,1
Aryn Wuthrich,0350,1
Jefferson Community and Technical College,0350,1
Medieval II: Total War,0350,2
Garmsir,0350,3
John Basilone,0350,13
Solar Decathlon,0350,1
Dress Blues,0350,2
Accidentally in Love,0350,1
La Marseillaise,0350,3
Highwayman,0350,4
Paddle,0350,3
Zero Dark Thirty,0350,7
Marine Corps Air Station Cherry Point,0350,8
Sharpe's Rifles,0350,1
Sad Machine,0350,1
Country Boy (Live Acoustic),0350,8
Napoleon: Total War,0350,4
Cloak of invisibility,0350,1
Königgrätzer Marsch,0350,2
Immigration,0350,8
"Where Were You (When the World Stopped Turning) (live, CMA Awards)",0350,5
Valdosta State University,0350,1
Gun-Free School Zones Act of 1990,0350,2
Flag desecration,0350,7
Kayak,0350,10
Dan Bilzerian,0350,11
Dana Loesch,0350,4
Words I Couldn't Say,0350,1
Poppy,0350,1
Refugees of the Syrian Civil War,0350,2
Steve Holy,0350,2
Rules of Engagement,0350,1
Gun law in the United States,0350,3
Have You Forgotten,0350,4
Like My Dog,0350,1
Fat Lip,0350,1
Battle of Hürtgen Forest,0350,3
Sidney Phillips,0350,3
Blaze of Glory,0350,1
Palpatine,0350,6
Talk show,0350,2
San Bernardino,0350,3
September Eleven 1683,0350,1
Ocean Man,0350,1
Coincidence,0350,2
Steve Hartman,0350,3
Michigan National Guard,0350,5
Lenny Kravitz,0350,3
Total War,0350,15
Chris Young,0350,15
Alvin C. York,0350,2
Jimmy Shea,0350,2
Combat Outpost Shocker,0350,2
Fallout 3,0350,11
Pink Houses,0350,2
Chief of police,0350,8
Sing-A-Longs and Lullabies for the Film Curious George,0350,1
CZ Scorpion Evo 3,0350,6
Chuck Tatum,0350,1
Over There,0350,1
Nostalgia,0350,3
Panic,0350,1
Sergeant York,0350,1
Liberal movements within Islam,0350,2
The Real Talk Show,0350,6
M1 Garand,0350,19
Pancho & Lefty,0350,4
Right to keep and bear arms,0350,2
Tobacco pipe,0350,3
Wehrmacht,0350,6
Rocky Mountain Way,0350,1
Sharpe's Regiment,0350,1
Zac Brown,0350,5
2015 Libya migrant shipwreck,0350,4
George W. Bush,0350,20
Bullet,0350,23
Goodbye,0350,3
PJ Media,0350,4
Pipe smoking,0350,2
Star Wars Episode I: The Phantom Menace,0350,8
Patrick Dollard,0350,2
Pancho and Lefty,0350,5
Medieval II: Total War: Kingdoms,0350,1
John Denver,0350,6
Audie Murphy,0350,3
Paint It Black,0350,9
Rocky Mountain High,0350,3
Casualty evacuation,0350,3
Hoax,0350,3
Hall & Oates,0350,8
Ramadi,0350,25
Total War: Attila,0350,5
Fly Away,0350,2
Alan Jackson,0350,17
Korps Commandotroepen,0350,5
Anakin vs. Obi-Wan,0350,4
USAA,0350,6
Syrian civil war,0350,29
Roundabout,0350,1
Sharpe,0350,1
Zac Brown Band,0350,10
Dallas Police Department,0350,5
Louis Armstrong,0350,4
Your Song,0350,2
Count Dooku,0350,6
Parks and Recreation,0350,4
Bradley Byrne,0350,2
Stupid Boy,0350,1
Joe Walsh,0350,4
Deus vult,0350,2
Bullet button,0350,3
Chris Hansen,0350,6
Where Were You (When the World Stopped Turning),0350,5
The Cadillac Three,0350,3
Duel of the Fates,0350,3
Ka-Bar,0350,4
Shrek,0350,6
Sharpe's Enemy,0350,1
Minutemen,0350,3
Jimmy Neutron: Boy Genius,0350,1
Forget to Forget You,0350,1
7th Marine Regiment,0350,2
Overhead power line,0350,1
Squad automatic weapon,0350,16
Sum 41,0350,4
FN Herstal,0350,7
DPMS Panther Arms,0350,3
Knights of Cydonia,0350,1
The Highwaymen,0350,4
What Was I Thinkin',0350,4
Waitin' on a Woman,0350,3
Already Home,0350,1
Puppy,0350,41
Bataclan,0350,2
Order of the Spur,0350,4
"E Company, 506th Infantry Regiment",0350,10
Waterboarding,0350,1
1st Battalion 7th Marines,0350,5
A Million Ways to Die in the West,0350,3
Kunar Province,0350,3
Beard oil,0350,1
Not Ready to Make Nice,0350,4
Bob Ross,0350,3
Gold Star Families for Peace,0350,2
Overnight Celebrity,0350,1
You Give Love a Bad Name,0350,3
Shatter Me,03510,2
Ten-string guitar,03510,1
Epiphone,03510,2
Stay the Night,03510,1
Closure,03510,1
I Wouldn't Mind,03510,1
Death metal,03510,2
Pitch shift,03510,1
Miles Away,03510,2
Gibson Guitar Corporation,03510,2
Mike Mo Capaldi,03510,1
Kellin Quinn,03510,1
"Woe, Is Me",03510,1
Hooligans,03510,1
Have Faith in Me,03510,1
He Is We,03510,1
Skatepark of Tampa,03510,1
Home invasion,03510,6
Final Episode (Let's Change the Channel),03510,1
Deathcore,03510,1
Falling in Reverse,03510,1
Dark slide,03510,1
Tactic,03510,26
Issues,03510,1
Delta Force,03510,2
Take One Last Breath,03510,1
Shadow Moses,03510,3
Paladin Press,03510,1
Nine-string guitar,03510,1
This Wild Life,03510,2
I'll Just Wait,03510,1
Stevie T.,03510,1
J.J. Racaza,03510,1
Snowskate,03510,1
Asking Alexandria,03510,2
Punk vs Metal,03510,1
Self-defense,03510,39
Danny Worsnop,03510,1
A Single Moment of Sincerity,03510,1
Daewon Song,03510,1
Abandon All Ships,03510,1
2nd Marine Infantry Regiment,035110,1
DoubleTree,035110,1
Dana Point,035110,1
Marine Corps Base Camp Pendleton,035110,61
Richard P. Mills,035110,1
San Clemente,035110,1
Mint 400,035111,1
Compression release engine brake,035111,1
Joseph Liebgott,035111,1
Wakesurfing,035111,1
Family reunion,035111,2
Make It Nasty,035111,1
First sergeant,035111,17
Star Wars: Duel of the Fates,035111,1
White Girl,035111,1
Elmer Bernstein,03512,1
Roman shade,03512,1
Godspeed (Sweet Dreams),03512,1
iRobot,03512,1
Long Trip Alone,035130,1
Going Away to College,035130,1
Charlie Parra del Riego,035130,2
Wild,035130,1
Adam Cayton-Holland,035130,1
Through Glass,035130,1
Ranger Up,035130,52
Girl All the Bad Guys Want,035130,1
"The Big Four: Live from Sofia, Bulgaria",035130,1
All I Do,035130,1
Joe Mande,035130,1
Iris,035130,3
Call A Marine,035130,9
Isn't She Lovely,035130,2
Anthrax,035130,2
Second lieutenant,035130,32
Monty Python and the Holy Grail,035130,1
Remote control,035130,1
Almost,035130,1
Universal remote,035130,1
Girl All The Bad Guys Want,035130,1
Old Crow Medicine Show,035130,1
High School Never Ends,035130,1
Black Knight,035130,1
Gettin' You Home (The Black Dress Song),035130,1
Dixie Chicks,035130,7
Down With the Sickness,035130,2
Swing Life Away,035130,1
Terminal Lance,035131,43
New Crusaders,035131,1
Calais,035131,1
Sexual fetishism,035131,1
If -,0352,1
Independance Day,0352,1
Where Were You,0352,1
Ghost Ship,0352,1
Waimea Bay,0352,1
Anjelah Johnson,0352,1
"To the Virgins, to Make Much of Time",0352,1
Chris Jack,0352,1
Martina McBride,0352,1
Battle of the Alamo,0352,1
Parental Discretion Iz Advised,0352,1
Waveland,0352,1
Best of The Beach Boys,0353,1
Heart in My Hands,0353,1
Heart In My Hands,0353,1
Strife,0353,1
3rd Battalion 25th Marines,0353,2
Stubborn Love,0353,1
Sounds of Summer: The Very Best of the Beach Boys,0353,1
"What's the Frequency, Kenneth? (radio version)",0353,1
The Great Beyond,0353,1
Our Lady Peace,0353,1
Operation Moshtarak,0353,28
Call of Duty: Zombies,0353,8
Goo Goo Dolls,0353,4
Eve 6,0353,1
In Due Time,0353,1
Brian Wilson,0353,1
Five Finger Death Punch,0353,46
The Middle,0353,1
Motorola Droid,0353,2
Somewhere Out There,0353,1
Innocent,0353,1
Here's to the Night,0353,1
The Very Best of the Beach Boys,0353,1
Made of Steel,0353,1
Toyota Entune,0353,1
"What's the Frequency, Kenneth?",0353,1
Generation Kill,0353,28
Rose of Sharyn,0353,1
No Bullets Fly,0353,1
Come To Me,0353,2
Dead Snow,0353,2
Bad Day,0353,1
Toad,03540,1
ARMA 2: Operation Arrowhead,03540,2
NexusMods,03540,2
Dragon Ball Xenoverse,03540,3
Jetix,03540,1
Razer USA,03540,1
Gallium,03540,1
Military humor,03540,4
Color grading,03540,2
Chemical equation,03540,1
Calculator,03540,1
'Till I Collapse,03540,55
Kings of Convenience,03540,1
In Rainbows: From the Basement,03540,1
Akeboshi,03540,1
Vietnam veteran,03540,9
Hard rock,03540,1
Can't Stop,03540,2
Lyoko,03540,1
Chemical nomenclature,03540,1
Nintendo 3DS,03540,1
Three Imaginary Boys,03540,1
FIFA: Road to World Cup 98,03540,1
Emulator,03540,2
The Adventures of Rain Dance Maggie,03540,1
Captain Toad: Treasure Tracker,03540,1
First to Fight,03540,26
Thomas the Tank Engine & Friends,03540,3
Misread,03540,1
Favored Nations,03540,1
Eugene Sledge,03540,7
Insurgency: Modern Infantry Combat,03540,2
Fortune Faded,03540,1
Álvarez Guedes,03540,1
The Elder Scrolls V: Skyrim,03540,27
5th Marine Regiment,03540,50
Snow (Hey Oh),03540,1
Jorge Drexler,03540,1
Disney XD Spain,03540,1
Indeleble,03540,1
Cardhouse,03540,1
Overkill Software,03540,1
All We Are,03540,1
Marines' Hymn,03540,64
Dragon Age: Origins,03540,1
HAL,03540,1
Fox Kids,03540,1
Los Mesoneros,03540,1
Santi Rodríguez,03540,1
Loser,03540,2
3rd Battalion 9th Marines,03540,2
Payday 2,035410,4
Steel Beasts,035410,2
Prison Architect,035410,3
Red Orchestra: Ostfront 41-45,035410,2
Simis,035410,1
Corporal,035410,15
Vehicle simulation game,035410,1
Crossout,035410,1
The Hebrew Goddess,035410,1
IL-2 Sturmovik: 1946,035410,4
Helmet for My Pillow,035410,1
Chevrolet S-10 Blazer,035410,1
Castillo de San Marcos,035410,1
Gary: Tank Commander,035410,1
Simian,035410,1
Star Wars: X-Wing,035410,2
Grumman XP-50,035410,1
Survarium,035410,1
M18 Hellcat,035410,1
Smoking,035410,11
With the Old Breed: At Peleliu and Okinawa,035410,8
Gun truck,035410,1
Windscreen wiper,035410,1
FPSRussia,035410,46
Exile,035410,2
LG Optimus series,035410,1
Busch Gardens Tampa Bay,035410,2
Shoot-and-scoot,035410,1
Clementine Ford,035410,1
St. Augustine,035410,1
TrackIR,035410,1
You Can't Say Cunt in Canada,035410,1
Muban Chom Bung Rajabhat University,035410,1
NCAA Football 11,035411,1
Furious 4,035411,1
Fallout: New Vegas,035411,14
Sniper Elite V2,035411,1
ARMA 2,035411,40
ARMA,035411,91
DayZ,035411,28
KTTH,035420,1
ARMA 3,035420,82
Techron,035420,1
Plaster mold casting,035420,1
Vancouver Island,035421,1
Mongolian food,035421,1
Spot the difference,035421,1
Turkish food,035421,1
Snow removal,035421,1
XETV-TV,03543,1
Royal Anglian Regiment,03543,1
Hired Gun,0360,1
Chicago Rush,0360,1
Johann Urb,0360,1
Roger Federer,0360,1
Joe Arpaio,0360,2
Diana Taurasi,0360,1
Hate crime,0360,1
French Open,0360,1
Maria Sharapova,0360,1
ESPN Original Entertainment,0360,1
Marion County,0360,1
Atlanta Police Department,0360,1
Table tennis,0360,5
Karma,0360,7
Farmington Hills,0360,1
Jason Kidd,0360,1
Inside the Mafia,0360,1
Paul Rabil,0360,4
2nd Marine Aircraft Wing,0360,2
American Mafia,0360,1
Skokie,0360,1
Kentucky Wildcats men's basketball,0360,1
Police accountability,0360,1
School-to-prison pipeline,0360,1
Ed Kavalee,0360,1
Lacrosse,0360,13
Shooting of Antonio Zambrano-Montes,0360,1
Police misconduct,0360,2
Ball,0360,3
Barry Melrose,0360,1
Wimbledon,0360,1
Monday Night Football,0360,2
Takeru Kobayashi,0360,1
This is SportsCenter,0360,3
United States Secretary of the Navy,0360,13
Arkansas State Police,0360,1
Mexicans of European descent,0360,1
Duke Blue Devils men's basketball,0360,2
Aaron Rodgers,0360,6
Ozzie Guillén,0360,1
Charley Steiner,0360,1
Cop Block,0360,6
Michael Madsen,0360,1
Heather Mitts,0360,1
Bitcoin,0360,2
Reasonable suspicion,0360,1
Gardena,0360,1
Instant Karma!,0360,1
The Thin Blue Line,0360,2
Matthew Dellavedova,0360,1
U.S. Route 101 in Oregon,0360,1
Los Angeles County,0360,1
Matt Ryan,0360,1
The Real Rocky,0360,1
D'Angelo Russell,0360,2
Tim Hudson,0360,1
Rookie,0360,1
Ground fighting,0360,1
Boston Police Department,0360,2
Andriy Shevchenko,0360,1
Meade,0360,1
Citizen's arrest,0360,4
Draft,0360,2
Australian Open Tennis Tournament,0360,1
Flex Your Rights,0360,2
30 for 30,0360,2
New Jersey Devils,0360,1
Christian Laettner,0360,1
Pride & Prejudice,0360,2
Jury nullification,0360,2
Lynn,0360,1
Pasco,0360,1
Andy Roddick,0360,1
Mike & Mike,0360,2
Unintended Consequences,0360,1
Wallace Wattles,0360,1
Sexual Assault Awareness Month,0360,1
Chicago,0360,5
Rhonda Byrne,0360,1
South African Police Service,0360,2
Frat House,0360,1
Plessy v. Ferguson,0360,1
Zulu,0360,3
Altitude,0360,1
Salinas,0360,1
Brevard County,0360,1
2015 NBA draft,0360,1
Peace officer,0360,1
Mike Cowan,0360,1
NBA draft,0360,1
Eternal Word Television Network,0360,1
The Power,0360,2
Roger Clemens,0360,2
Drew Brees,0360,3
Superpipe,0360,1
"Arturo Molina, Jr.",0360,1
La Raza,0360,1
Prohibition of drugs,0360,1
Lennox Lewis,0360,1
Winter X Games,0360,1
Lodi,0360,1
Illegal immigration,0360,4
Sue Bird,0360,1
Yogi Berra,0360,1
Anti-abortion movements,0360,1
Port of Oakland,0360,1
Massachusetts State Police,0360,3
United States Bill of Rights,0360,1
Consent search,0360,1
Parma,0360,1
Tiger Woods,0360,1
Andre Ethier,0360,1
Baseball Tonight,0360,1
Maksim Gelman stabbing spree,0360,1
Belknap County,0360,1
Chuck Wepner,0360,1
Random checkpoint,0360,6
Paul Konerko,0360,1
Cobra Gold,0360,10
Gambino crime family,0360,1
Copwatch,0360,1
Sausage Race,0360,1
Ben Roethlisberger,0360,2
Probable cause,0360,1
Seattle Police Department,0360,2
Death of Kelly Thomas,0360,1
Jim Calhoun,0360,1
Paradise Valley,0360,1
The Science of Getting Rich,0360,1
Shaun White,0360,1
Oakland Police Department,0360,1
Trevor Philips,0361,4
Michael Bay,0361,1
Antisemitism,0361,1
Nelson Agholor,0361,1
Nick Foles,0361,1
Arabic Language,0361,1
Shooting,0361,141
United States Marine Corps Physical Fitness Test,0361,84
Equal pay for equal work,0361,1
Runaround Sue (feat. Greg Banks),0361,1
Campaign finance reform in the United States,0361,1
Lyndon B. Johnson,0361,2
Corey Perry,0361,1
Sufism,0361,1
Star Wars: Battlefront series,0361,1
All Me,0361,1
Lady Killers,0361,1
John Boehner,0361,1
Steal My Girl,0361,2
Gomer Overcomes the Obstacle Course,0361,1
Josh Ferguson,0361,1
Dragon Lady,0361,1
Comptine d'un autre été: L'après-midi,0361,1
The Autumn Wind,0361,1
Conservative Political Action Conference,0361,2
2014 Oakland Raiders season,0361,1
M1151,0361,1
Oakland,0361,1
Fat feminism,0361,2
Lotta That,0361,1
Latavius Murray,0361,1
"Gomer Pyle, U.S.M.C. - Season 1",0361,1
Raider Nation,0361,1
NBC,0361,1
Mark Levin,0361,4
Afghanistan,0361,106
Let Your Hair Down,0361,1
Rod Streater,0361,1
Nnamdi Asomugha,0361,1
Parker Ighile,0361,1
LeSean McCoy,0361,2
The Pet Goat,0361,1
D. J. Hayden,0361,1
"Ken Norton, Jr.",0361,1
Yann Tiersen,0361,1
Marilyn,0361,1
Flower,0361,2
Al Davis,0361,1
Batman & Robin,0361,1
Quit Your Bitchin' Nigger!,0361,1
Dictator,0361,1
Stupidity,0361,2
The Mark Levin Show,0361,1
Hoodie Allen,0361,3
Ken Stabler,0361,1
Sio Moore,0361,1
Conservative Political Action Conference (CPAC),0361,3
DeMarco Murray,0361,1
Anaheim Ducks,0361,1
NATO Training Mission-Afghanistan,03620,1
Troupes de marine,03620,2
Indonesian Marine Corps,03620,1
Jolo,03620,1
Ross Kemp in Afghanistan,03620,1
24 Commando Regiment,03620,2
i-Witness,03620,1
Tonga Defence Services,03620,2
Royal Marines Reserve,03620,2
131 Independent Commando Squadron Royal Engineers,03620,2
Over the Hills and Far Away,03620,1
Corps of drums,03620,2
Walcheren,03620,1
Argentine Marines,03620,1
Spetses,03620,1
State of the Nation Address,03620,1
Lympstone,03620,1
Greased Lightnin',03620,1
Fusiliers Marins,03620,1
Royal Netherlands Navy,03620,2
Good Morning Boss,03620,1
Bangsamoro Islamic Freedom Fighters,03620,1
Brazilian Marine Corps,03620,1
Sonia Gandhi,03620,1
Buckingham Palace,03620,2
A Life on the Ocean Wave,03620,1
Chris Terrill,03620,1
Basilan,03620,2
"Jolo, Sulu",03620,1
Talk Dirty,03620,1
Sunset,03620,1
The Paras,03620,2
Potential Royal Marine Course,03620,3
Walvis Bay,03620,1
Alfie Boe,03620,1
32nd Marines Brigade,03620,1
Corps of Naval Fusiliers,03620,1
Swedish Amphibious Corps,03620,1
The Passion of the Christ,036210,1
The Rapture,036210,1
Bobby Vinton,036210,1
World to come,036210,1
Pete Wingfield,036210,1
East to West,036210,1
Jesus Messiah,036210,1
Las Mañanitas,036210,1
Hispanic,036210,1
Eighteen With a Bullet,036210,1
Vincent Oshana,036210,1
Batkid,036210,1
Mr. Lonely,036210,1
Walid Shoebat,036210,1
Great Pyramid of Giza,036210,1
The Platters,036210,1
The Righteous Brothers,036210,2
18 With a Bullet,036210,1
Christ is Risen,036210,1
War in Afghanistan (2001–present),036211,92
Urination,036211,1
Countdown with Keith Olbermann,036220,1
Sag My Pants,036220,1
Caribou Lou,036220,1
Argo,036220,1
Arrest Me,036220,1
Country Folks,036220,1
Drew Barrymore,036220,1
Mineral oil,036220,1
Talking Tom & Friends,036220,1
Occupy movement in the United States,036220,1
Danica Patrick,036221,1
Rock the Boat,036221,1
Jeff Dunham: Arguing with Myself,036221,1
Men in Black II,036221,1
Ferrari F430,036221,1
LeTV.com,036221,1
The Hues Corporation,036221,1
Opossum,036221,1
BMW M6,036221,1
The Guardian,036221,2
Jingle bell,036222,1
Crip Walk,036222,1
On My Own,036222,1
Police officer,036222,115
Just for Laughs Comedy Festival,036222,1
Police,036223,127
Lexus IS,036223,1
The Second City,036223,1
Initiative,036223,1
Lexus F,036223,1
Diablo III,0370,3
Tom Day - Love Your Life,0370,1
World's Strongest Man,0370,4
Oblivion [Original Motion Picture Soundtrack],0370,1
My Medicine,0370,1
A Thousand Horses,0370,2
Doom,0370,10
Ark: Survival Evolved,0370,7
Battle of Verdun,0370,5
Grace Potter,0370,1
Monster Truck,0370,1
The Humbling River (Duet mix),0370,1
Reign,0370,4
Survival,0370,6
Puscifer,0370,1
Basic bitch,0370,3
Playboy,0370,2
Cold Hearted,0370,2
Sony Online Entertainment,0370,1
Selfie,0370,4
Lounge music,0370,1
The Very Thought of You,0370,1
You and Tequila,0370,1
Nosgoth,0370,2
Target practice,0370,1
End of the Line,0370,2
Amyotrophic lateral sclerosis,0370,1
Fruit salad,0370,1
Brian Shaw,0370,2
World of Warcraft: Mists of Pandaria,0370,1
Bring Me The Horizon,0370,11
Druid,0370,1
Rubber bullet,0370,1
Christmas In Dixie,0370,1
The Elder Scrolls IV: Oblivion,0370,3
Final Fantasy XIV,0370,1
Hatred,0370,2
Jon Pardi,0370,7
Halo: The Master Chief Collection,0370,3
Gold farming,0370,1
Billie Holiday,0370,1
The Game Awards,0370,2
FireTV,0370,1
Tim Schafer,0370,1
Trivium,0370,3
Pretty Good at Drinkin' Beer,0370,2
Universal Service Fund,0370,1
Pre-order,0370,1
Land mine,0370,2
Ghostbusters III,0370,7
Smoke,0370,3
Dirty bomb,0370,2
Slug barrel,0370,2
Gabe Newell,0370,2
Alabama Christmas,0370,1
The Mighty Quest for Epic Loot,0370,1
Dungeon,0370,2
Snuff,0370,4
Avatar,0370,4
Evolve,0370,9
Chroma key,0370,3
Nekrogoblikon,0370,3
Club Nintendo,0370,1
Arch Enemy,0370,2
